Useless,Price
97303,266000
97304,717000
97305,550000
97306,598000
97307,375000
97308,799900
97309,485500
97310,299000
97311,425000
97312,433000
97313,732500
97314,2081625
97315,365000
97316,576000
97317,420000
97318,364000
97319,155000
97320,787500
97321,655000
97322,370000
97323,117500
97324,385000
97325,179000
97326,345000
97327,875000
97328,265000
97329,199500
97330,525000
97331,350000
97332,825000
97333,890000
97334,183000
97335,275000
97336,210000
97337,325000
97338,697500
97339,917000
97340,180000
97341,90000
97342,353000
97343,725000
97344,296900
97345,202000
97346,475000
97347,249900
97348,385000
97349,350000
97350,435000
97351,475000
97352,359900
97353,555000
97354,229000
97355,325000
97356,227500
97357,109699
97358,309000
97359,490000
97360,238000
97361,430000
97362,510000
97363,469000
97364,540000
97365,752000
97366,360000
97367,296000
97368,1250000
97369,722700
97370,220000
97371,433000
97372,650000
97373,144900
97374,290000
97375,320000
97376,195000
97377,245500
97378,482400
97379,590000
97380,705000
97381,369900
97382,234900
97383,454900
97384,380000
97385,144500
97386,230000
97387,250000
97388,1580000
97389,339000
97390,306000
97391,931650
97392,271000
97393,364000
97394,191500
97395,607500
97396,170000
97397,170000
97398,250000
97399,480000
97400,178000
97401,285000
97402,260000
97403,280000
97404,175000
97405,195000
97406,240000
97407,399900
97408,334000
97409,136000
97410,925000
97411,500000
97412,380000
97413,560000
97414,507000
97415,855000
97416,240000
97417,585000
97418,255000
97419,406000
97420,400000
97421,465000
97422,245000
97423,225000
97424,347900
97425,200000
97426,385000
97427,155000
97428,165000
97429,200000
97430,239000
97431,345000
97432,159000
97433,137000
97434,399900
97435,211000
97436,277400
97437,335900
97438,1655000
97439,245000
97440,1280000
97441,850000
97442,625000
97443,660000
97444,475000
97445,390000
97446,92820
97447,339900
97448,275000
97449,232000
97450,150000
97451,245000
97452,245000
97453,205000
97454,202500
97455,315000
97456,350000
97457,240000
97458,650000
97459,440000
97460,350000
97461,303000
97462,389900
97463,698000
97464,225000
97465,300000
97466,675000
97467,433000
97468,520000
97469,180000
97470,640000
97471,167500
97472,165000
97473,584000
97474,440000
97475,255000
97476,196000
97477,395000
97478,347000
97479,170000
97480,537000
97481,334500
97482,355000
97483,1000000
97484,360000
97485,485500
97486,250000
97487,130000
97488,174000
97489,234900
97490,460000
97491,240000
97492,185000
97493,310000
97494,393000
97495,975000
97496,638000
97497,360000
97498,620000
97499,140000
97500,440000
97501,720000
97502,456000
97503,355000
97504,650000
97505,625000
97506,284900
97507,165000
97508,259900
97509,430000
97510,965000
97511,792000
97512,108000
97513,224900
97514,529900
97515,290000
97516,114500
97517,340000
97518,265500
97519,250000
97520,460000
97521,209900
97522,255000
97523,2200000
97524,277000
97525,222500
97526,420000
97527,411000
97528,227000
97529,253000
97530,127700
97531,285000
97532,500000
97533,164900
97534,332500
97535,433000
97536,676000
97537,435000
97538,360000
97539,205000
97540,499900
97541,427000
97542,557018
97543,1650000
97544,345000
97545,362500
97546,300000
97547,275000
97548,438000
97549,349900
97550,334000
97551,575000
97552,520000
97553,1120000
97554,270000
97555,3100000
97556,395000
97557,441500
97558,225000
97559,170000
97560,883000
97561,599000
97562,289900
97563,197000
97564,352000
97565,285000
97566,299900
97567,545000
97568,259900
97569,560000
97570,330000
97571,465000
97572,838400
97573,220000
97574,625000
97575,270000
97576,855000
97577,755000
97578,353000
97579,665000
97580,627000
97581,227000
97582,644000
97583,1026000
97584,214900
97585,415000
97586,890000
97587,340000
97588,290000
97589,468000
97590,229000
97591,360000
97592,910000
97593,270000
97594,340500
97595,345000
97596,457500
97597,1896000
97598,527000
97599,280000
97600,382200
97601,260000
97602,332902
97603,322500
97604,310000
97605,231000
97606,310000
97607,650000
97608,432000
97609,866000
97610,314900
97611,329900
97612,277000
97613,470000
97614,335000
97615,595000
97616,530000
97617,369500
97618,371900
97619,66000
97620,390000
97621,289900
97622,220000
97623,370000
97624,405000
97625,300000
97626,411000
97627,530000
97628,234000
97629,450000
97630,527000
97631,138000
97632,128000
97633,385000
97634,304000
97635,185000
97636,278000
97637,350000
97638,237000
97639,239900
97640,294000
97641,160000
97642,450000
97643,425000
97644,433000
97645,650000
97646,261750
97647,430000
97648,200000
97649,255000
97650,254000
97651,415000
97652,705000
97653,705000
97654,813000
97655,445000
97656,825000
97657,645000
97658,510000
97659,410000
97660,644000
97661,270000
97662,432000
97663,1335000
97664,260000
97665,209000
97666,359000
97667,385000
97668,257500
97669,299900
97670,327500
97671,460000
97672,329900
97673,590000
97674,360000
97675,185000
97676,500000
97677,880000
97678,303500
97679,340000
97680,451000
97681,139900
97682,425900
97683,515000
97684,410000
97685,399000
97686,255000
97687,315000
97688,405000
97689,273500
97690,524900
97691,370000
97692,204250
97693,27500
97694,690000
97695,1525000
97696,438000
97697,429000
97698,390000
97699,1050000
97700,504000
97701,279500
97702,460000
97703,285000
97704,199000
97705,602000
97706,391500
97707,311000
97708,615000
97709,465000
97710,380000
97711,649000
97712,875000
97713,1157000
97714,350000
97715,475000
97716,711000
97717,578000
97718,350000
97719,600000
97720,215000
97721,175000
97722,230000
97723,155000
97724,765000
97725,525000
97726,385000
97727,130000
97728,315000
97729,545000
97730,4700000
97731,81300
97732,500000
97733,208000
97734,313000
97735,495900
97736,1960000
97737,1762500
97738,1075000
97739,685000
97740,165000
97741,270000
97742,534497
97743,612195
97744,118000
97745,875000
97746,874900
97747,402720
97748,241000
97749,482000
97750,685000
97751,592500
97752,555900
97753,1100000
97754,297500
97755,140000
97756,567000
97757,295000
97758,240000
97759,3500000
97760,247000
97761,259900
97762,1000000
97763,142500
97764,309000
97765,850000
97766,265000
97767,110000
97768,312000
97769,52738
97770,285000
97771,2115000
97772,65000
97773,300000
97774,252500
97775,245900
97776,296000
97777,689000
97778,1925000
97779,485000
97780,295000
97781,115500
97782,399000
97783,2900000
97784,410000
97785,315000
97786,440000
97787,235000
97788,685000
97789,380000
97790,264000
97791,699900
97792,672500
97793,451000
97794,235000
97795,380000
97796,403000
97797,510000
97798,350000
97799,805000
97800,505000
97801,440000
97802,494900
97803,255000
97804,680000
97805,1368000
97806,522500
97807,849900
97808,529900
97809,429900
97810,735000
97811,800000
97812,624500
97813,120000
97814,192000
97815,489000
97816,415000
97817,200000
97818,543000
97819,250000
97820,490000
97821,338000
97822,610000
97823,650000
97824,300000
97825,531000
97826,341000
97827,577000
97828,749900
97829,295000
97830,485000
97831,320000
97832,479000
97833,251000
97834,445000
97835,304000
97836,135000
97837,345000
97838,602000
97839,685000
97840,589000
97841,332000
97842,63500
97843,175000
97844,809000
97845,517000
97846,360000
97847,340215
97848,185000
97849,430000
97850,431000
97851,487000
97852,330000
97853,354900
97854,305000
97855,208000
97856,230000
97857,399999
97858,519900
97859,310000
97860,348000
97861,529900
97862,385000
97863,295000
97864,567500
97865,385000
97866,320000
97867,420000
97868,345000
97869,335000
97870,715000
97871,182000
97872,582000
97873,275000
97874,719000
97875,450000
97876,508500
97877,288000
97878,595000
97879,605000
97880,499000
97881,500000
97882,579000
97883,880000
97884,450000
97885,368750
97886,520000
97887,419900
97888,775000
97889,555000
97890,485000
97891,400000
97892,651000
97893,2075000
97894,314000
97895,575000
97896,379900
97897,685000
97898,1505000
97899,290000
97900,847500
97901,257000
97902,325500
97903,295100
97904,1150000
97905,192000
97906,415000
97907,126662
97908,440440
97909,355000
97910,339900
97911,1400000
97912,2000000
97913,1613800
97914,422900
97915,680000
97916,440325
97917,605000
97918,355000
97919,649900
97920,299900
97921,550750
97922,673020
97923,433950
97924,335000
97925,269900
97926,219500
97927,475000
97928,699900
97929,740000
97930,740000
97931,415000
97932,2390000
97933,410000
97934,165530
97935,170000
97936,365000
97937,1075000
97938,255000
97939,690000
97940,379315
97941,460000
97942,690000
97943,307450
97944,1790000
97945,369900
97946,124000
97947,510000
97948,360000
97949,675000
97950,369500
97951,275000
97952,215000
97953,1500000
97954,174000
97955,450000
97956,370000
97957,75000
97958,365000
97959,548500
97960,385000
97961,195000
97962,607000
97963,555000
97964,785000
97965,365000
97966,350000
97967,565000
97968,527500
97969,322500
97970,790000
97971,219900
97972,492500
97973,835000
97974,189000
97975,350000
97976,720000
97977,570000
97978,545000
97979,1098000
97980,316200
97981,278000
97982,427000
97983,460000
97984,547500
97985,1370000
97986,365000
97987,174900
97988,224000
97989,132000
97990,805000
97991,299900
97992,330000
97993,370000
97994,385000
97995,311850
97996,319000
97997,395000
97998,358800
97999,90000
98000,260000
98001,309900
98002,199000
98003,405000
98004,135000
98005,287900
98006,929000
98007,288000
98008,320000
98009,218000
98010,220000
98011,146500
98012,200000
98013,380000
98014,159900
98015,473200
98016,489500
98017,332000
98018,245000
98019,567500
98020,500000
98021,677000
98022,640000
98023,345000
98024,280000
98025,726000
98026,375000
98027,442000
98028,217000
98029,292000
98030,415000
98031,413500
98032,270000
98033,247500
98034,507000
98035,391900
98036,575000
98037,312800
98038,317500
98039,245000
98040,406000
98041,620000
98042,270000
98043,429900
98044,251500
98045,400000
98046,645000
98047,322000
98048,348000
98049,259000
98050,1035000
98051,140000
98052,325200
98053,379900
98054,365000
98055,307450
98056,355000
98057,679900
98058,401000
98059,500000
98060,280000
98061,810000
98062,510000
98063,190000
98064,635000
98065,250000
98066,534737
98067,366000
98068,940000
98069,599900
98070,1250000
98071,557042
98072,365000
98073,1151816.11
98074,145000
98075,275000
98076,549900
98077,1250000
98078,88000
98079,350000
98080,641400
98081,1230000
98082,253000
98083,740000
98084,440000
98085,831830
98086,329000
98087,560000
98088,255000
98089,303100
98090,142000
98091,245000
98092,92000
98093,620000
98094,285000
98095,1210000
98096,563500
98097,410000
98098,1510000
98099,669900
98100,477000
98101,660000
98102,237000
98103,440000
98104,990000
98105,73000
98106,457950
98107,450000
98108,3150000
98109,620000
98110,279900
98111,315000
98112,240000
98113,350000
98114,520000
98115,422000
98116,520000
98117,382500
98118,395000
98119,1700000
98120,265000
98121,372000
98122,1174375
98123,258000
98124,227000
98125,125000
98126,550000
98127,328000
98128,325000
98129,573000
98130,90000
98131,575000
98132,236300
98133,2200000
98134,76500
98135,1475000
98136,506000
98137,530000
98138,1785000
98139,78500
98140,400000
98141,390000
98142,220000
98143,460000
98144,250000
98145,159000
98146,515000
98147,717000
98148,285000
98149,232500
98150,710000
98151,615000
98152,470000
98153,210000
98154,355000
98155,330000
98156,302000
98157,185000
98158,522500
98159,235000
98160,750000
98161,125000
98162,364000
98163,660000
98164,554290
98165,345000
98166,360000
98167,435000
98168,464900
98169,442000
98170,147000
98171,366900
98172,630000
98173,315000
98174,465000
98175,300000
98176,129900
98177,605500
98178,485000
98179,118500
98180,354000
98181,270000
98182,608000
98183,275000
98184,585000
98185,226800
98186,465000
98187,387500
98188,345000
98189,260000
98190,176000
98191,898000
98192,298900
98193,395000
98194,390000
98195,600000
98196,200000
98197,715000
98198,277000
98199,290900
98200,510000
98201,625000
98202,340000
98203,440000
98204,597000
98205,459900
98206,320000
98207,395000
98208,391000
98209,585500
98210,272000
98211,510000
98212,265500
98213,395000
98214,285000
98215,367000
98216,617000
98217,731000
98218,420000
98219,222000
98220,280000
98221,514500
98222,260000
98223,315000
98224,322000
98225,400000
98226,239900
98227,252000
98228,425000
98229,472000
98230,235000
98231,370000
98232,290000
98233,547000
98234,589000
98235,172000
98236,200000
98237,425000
98238,210000
98239,425000
98240,100000
98241,451250
98242,445000
98243,545000
98244,250000
98245,464900
98246,335000
98247,301000
98248,1785000
98249,1130000
98250,220000
98251,514900
98252,832750
98253,380000
98254,175000
98255,890000
98256,340000
98257,167000
98258,160000
98259,354000
98260,250000
98261,450000
98262,688000
98263,301000
98264,450000
98265,342000
98266,615000
98267,715000
98268,600000
98269,312000
98270,270000
98271,320000
98272,1300000
98273,306500
98274,182000
98275,188000
98276,275000
98277,459000
98278,140000
98279,279000
98280,260000
98281,695000
98282,280000
98283,305000
98284,435000
98285,607000
98286,424900
98287,370000
98288,435000
98289,270000
98290,375000
98291,175000
98292,236000
98293,955000
98294,1500000
98295,445000
98296,353500
98297,391000
98298,85000
98299,255000
98300,240400
98301,80000
98302,375500
98303,780000
98304,186900
98305,310000
98306,651101
98307,360000
98308,600000
98309,310000
98310,371000
98311,460000
98312,415000
98313,248000
98314,446000
98315,228000
98316,276000
98317,290400
98318,350000
98319,339900
98320,113000
98321,445000
98322,324000
98323,490000
98324,433000
98325,508000
98326,250000
98327,164900
98328,269000
98329,350000
98330,275000
98331,249900
98332,638000
98333,162000
98334,415000
98335,420000
98336,106000
98337,285000
98338,239900
98339,180000
98340,409000
98341,100000
98342,632000
98343,305000
98344,523500
98345,289000
98346,370000
98347,650000
98348,320000
98349,507500
98350,291700
98351,244000
98352,1380000
98353,515000
98354,300000
98355,245000
98356,497000
98357,312000
98358,275000
98359,2300000
98360,96000
98361,420000
98362,649000
98363,425000
98364,445000
98365,465000
98366,275000
98367,357000
98368,288000
98369,289000
98370,395000
98371,138000
98372,570000
98373,180000
98374,455000
98375,1840000
98376,432000
98377,749900
98378,250000
98379,685000
98380,205000
98381,204900
98382,259000
98383,500000
98384,575000
98385,392000
98386,240000
98387,312500
98388,379900
98389,450000
98390,332000
98391,246000
98392,240000
98393,235000
98394,270000
98395,690000
98396,197500
98397,181500
98398,540000
98399,228500
98400,265000
98401,153000
98402,300000
98403,216000
98404,430000
98405,1590000
98406,257000
98407,436000
98408,399000
98409,215000
98410,290000
98411,300000
98412,370000
98413,1400000
98414,220000
98415,446000
98416,414000
98417,134000
98418,226000
98419,80000
98420,65000
98421,455000
98422,422000
98423,1575000
98424,449900
98425,400000
98426,670000
98427,400000
98428,509000
98429,349900
98430,425000
98431,371000
98432,325000
98433,725000
98434,500000
98435,635000
98436,740000
98437,221900
98438,615000
98439,295000
98440,329500
98441,344900
98442,5400000
98443,270000
98444,599000
